# Time, Reward, Input, RodPos, RodVel, ActPos, ActVel
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.006281249999999818e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00
1.000000000000000021e-02,-2.365026091008273507e-03,-8.312633514404296875e+00,-1.639132785233657786e-03,3.671484647663421363e-02,3.168736648559570320e-03,-8.312633514404296764e-02
2.000000000000000042e-02,-4.895894387022773232e-04,-8.352147102355957031e+00,-1.022808321069795801e-03,6.163244641638618293e-02,1.502258586883544822e-03,-1.666478061676025524e-01
2.999999999999999889e-02,-8.432372351230484899e-05,-8.387105941772460938e+00,-3.538683845240053229e-04,6.689399365457904256e-02,0.000000000000000000e+00,-2.505188655853271551e-01
4.000000000000000083e-02,-1.335711547447087993e-04,0.000000000000000000e+00,-5.605374950220112871e-04,-2.066691104980059035e-02,0.000000000000000000e+00,-2.505188655853271551e-01
5.000000000000000278e-02,-3.733918792739282879e-04,0.000000000000000000e+00,-1.566956197015734013e-03,-1.006418701993722631e-01,0.000000000000000000e+00,-2.505188655853271551e-01
5.999999999999999778e-02,-7.250853613989716086e-04,0.000000000000000000e+00,-3.042854072292203692e-03,-1.475897875276469540e-01,0.000000000000000000e+00,-2.505188655853271551e-01
7.000000000000000666e-02,-1.075132213055096046e-03,0.000000000000000000e+00,-4.511841787062546155e-03,-1.468987714770342567e-01,0.000000000000000000e+00,-2.505188655853271551e-01
8.000000000000000167e-02,-1.311821314855932900e-03,0.000000000000000000e+00,-5.505118490225184048e-03,-9.932767031626381360e-02,0.000000000000000000e+00,-2.505188655853271551e-01
8.999999999999999667e-02,-1.360885904215270413e-03,0.000000000000000000e+00,-5.711020296392328027e-03,-2.059018061671437361e-02,0.000000000000000000e+00,-2.505188655853271551e-01
1.000000000000000056e-01,-1.208785321615152460e-03,0.000000000000000000e+00,-5.072723205040454569e-03,6.382970913518738743e-02,0.000000000000000000e+00,-2.505188655853271551e-01
1.100000000000000006e-01,-9.063408247834765959e-04,0.000000000000000000e+00,-3.803500961950309796e-03,1.269222243090144531e-01,0.000000000000000000e+00,-2.505188655853271551e-01
1.199999999999999956e-01,-5.517869583609893817e-04,0.000000000000000000e+00,-2.315599352394878685e-03,1.487901609555431215e-01,0.000000000000000000e+00,-2.505188655853271551e-01
1.300000000000000044e-01,-2.588808183087578469e-04,0.000000000000000000e+00,-1.086405262284280372e-03,1.229194090110598270e-01,0.000000000000000000e+00,-2.505188655853271551e-01
1.400000000000000133e-01,-1.204170926175926546e-04,0.000000000000000000e+00,-5.053358682322295868e-04,5.810693940520507417e-02,0.000000000000000000e+00,-2.505188655853271551e-01
1.499999999999999944e-01,-1.788462436985895760e-04,0.000000000000000000e+00,-7.505364884245323710e-04,-2.452006201923027928e-02,0.000000000000000000e+00,-2.505188655853271551e-01
1.600000000000000033e-01,-4.132938091748771295e-04,0.000000000000000000e+00,-1.734406481292831946e-03,-9.838699928682996532e-02,0.000000000000000000e+00,-2.505188655853271551e-01
1.700000000000000122e-01,-7.469387452792956850e-04,0.000000000000000000e+00,-3.134562802979182303e-03,-1.400156321686350236e-01,0.000000000000000000e+00,-2.505188655853271551e-01
1.799999999999999933e-01,-1.072165713093250388e-03,0.000000000000000000e+00,-4.499392733516711408e-03,-1.364829930537529157e-01,0.000000000000000000e+00,-2.505188655853271551e-01
1.900000000000000022e-01,-1.285262240659889275e-03,0.000000000000000000e+00,-5.393662113671369648e-03,-8.942693801546583443e-02,0.000000000000000000e+00,-2.505188655853271551e-01
2.000000000000000111e-01,-1.319478094870936424e-03,0.000000000000000000e+00,-5.537250519762157430e-03,-1.435884060907877124e-02,0.000000000000000000e+00,-2.505188655853271551e-01
2.099999999999999922e-01,-1.165913311418750571e-03,0.000000000000000000e+00,-4.892808842182847125e-03,6.444416775793103402e-02,0.000000000000000000e+00,-2.505188655853271551e-01
2.200000000000000011e-01,-8.757052632916521038e-04,0.000000000000000000e+00,-3.674937418945525055e-03,1.217871423237322087e-01,0.000000000000000000e+00,-2.505188655853271551e-01
2.300000000000000100e-01,-5.430279958689712347e-04,0.000000000000000000e+00,-2.278841963393851873e-03,1.396095455551673026e-01,0.000000000000000000e+00,-2.505188655853271551e-01
2.399999999999999911e-01,-2.745469946766780156e-04,0.000000000000000000e+00,-1.152149092040269385e-03,1.126692871353582454e-01,0.000000000000000000e+00,-2.505188655853271551e-01
2.500000000000000000e-01,-1.552320116083971528e-04,0.000000000000000000e+00,-6.514382772276332712e-04,5.007108148126361569e-02,0.000000000000000000e+00,-2.505188655853271551e-01
2.600000000000000089e-01,-2.214811360706776908e-04,0.000000000000000000e+00,-9.294557754252314417e-04,-2.780174981975981618e-02,0.000000000000000000e+00,-2.505188655853271551e-01
2.700000000000000178e-01,-4.500518941019856231e-04,0.000000000000000000e+00,-1.888663475523571535e-03,-9.592077000983401103e-02,0.000000000000000000e+00,-2.505188655853271551e-01
2.800000000000000266e-01,-7.661537950093065368e-04,0.000000000000000000e+00,-3.215199643043712210e-03,-1.326536167520140364e-01,0.000000000000000000e+00,-2.505188655853271551e-01
2.899999999999999800e-01,-1.067902794732220701e-03,0.000000000000000000e+00,-4.481503200524787275e-03,-1.266303557481074926e-01,0.000000000000000000e+00,-2.505188655853271551e-01
2.999999999999999889e-01,-1.259147298500230350e-03,0.000000000000000000e+00,-5.284069557637861847e-03,-8.025663571130745022e-02,0.000000000000000000e+00,-2.505188655853271551e-01
3.099999999999999978e-01,-1.280093540698665038e-03,0.000000000000000000e+00,-5.371971426529206610e-03,-8.790186889134479764e-03,0.000000000000000000e+00,-2.505188655853271551e-01
3.200000000000000067e-01,-1.125980043732671297e-03,0.000000000000000000e+00,-4.725227047448943458e-03,6.467443790802630821e-02,0.000000000000000000e+00,-2.505188655853271551e-01
3.300000000000000155e-01,-8.479755845858920078e-04,0.000000000000000000e+00,-3.558568546720081334e-03,1.166658500728862402e-01,0.000000000000000000e+00,-2.505188655853271551e-01
3.400000000000000244e-01,-5.362149133606684825e-04,0.000000000000000000e+00,-2.250250549252966106e-03,1.308317997467115246e-01,0.000000000000000000e+00,-2.505188655853271551e-01
3.500000000000000333e-01,-2.905887997607396658e-04,0.000000000000000000e+00,-1.219469264982080917e-03,1.030781284270885223e-01,0.000000000000000000e+00,-2.505188655853271551e-01
3.599999999999999867e-01,-1.887501557029446040e-04,0.000000000000000000e+00,-7.920987107205817567e-04,4.273705542614990999e-02,0.000000000000000000e+00,-2.505188655853271551e-01
3.699999999999999956e-01,-2.615796580849695041e-04,0.000000000000000000e+00,-1.097731067549008498e-03,-3.056323568284267239e-02,0.000000000000000000e+00,-2.505188655853271551e-01
3.800000000000000044e-01,-4.838575912855319020e-04,0.000000000000000000e+00,-2.030530638781649980e-03,-9.327995712326414557e-02,0.000000000000000000e+00,-2.505188655853271551e-01
3.900000000000000133e-01,-7.829474983697187404e-04,0.000000000000000000e+00,-3.285675191688776885e-03,-1.255144552907127009e-01,0.000000000000000000e+00,-2.505188655853271551e-01
4.000000000000000222e-01,-1.062516428568305521e-03,0.000000000000000000e+00,-4.458899067150609401e-03,-1.173223875461832655e-01,0.000000000000000000e+00,-2.505188655853271551e-01
4.100000000000000311e-01,-1.233550729521847586e-03,0.000000000000000000e+00,-5.176652378504211817e-03,-7.177533113536027631e-02,0.000000000000000000e+00,-2.505188655853271551e-01
4.199999999999999845e-01,-1.242685172300702235e-03,0.000000000000000000e+00,-5.214985487800655878e-03,-3.833310929644395681e-03,0.000000000000000000e+00,-2.505188655853271551e-01
4.299999999999999933e-01,-1.088833533188407476e-03,0.000000000000000000e+00,-4.569340007248632110e-03,6.456454805520232820e-02,0.000000000000000000e+00,-2.505188655853271551e-01
4.400000000000000022e-01,-8.229445842621152920e-04,0.000000000000000000e+00,-3.453524802461063227e-03,1.115815204787568710e-01,0.000000000000000000e+00,-2.505188655853271551e-01
4.500000000000000111e-01,-5.311520478825212032e-04,0.000000000000000000e+00,-2.229004001387312282e-03,1.224520801073750859e-01,0.000000000000000000e+00,-2.505188655853271551e-01
4.600000000000000200e-01,-3.068844343391310655e-04,0.000000000000000000e+00,-1.287854645072743220e-03,9.411493563145691132e-02,0.000000000000000000e+00,-2.505188655853271551e-01
4.700000000000000289e-01,-2.209616312950714626e-04,0.000000000000000000e+00,-9.272756497377141263e-04,3.605789953350290594e-02,0.000000000000000000e+00,-2.505188655853271551e-01
4.799999999999999822e-01,-2.992457151878739419e-04,0.000000000000000000e+00,-1.255798408781262556e-03,-3.285227590435484818e-02,0.000000000000000000e+00,-2.505188655853271551e-01
