# Time, Reward, Input, RodPos, RodVel, ActPos, ActVel
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.005944634413949282e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00
1.000000000000000021e-02,-2.793903440636867630e-03,1.000000000000000000e+01,-2.857387758352828745e-03,-8.514431239388794981e-02,5.000000000000000104e-03,1.000000000000000056e-01
2.000000000000000042e-02,-2.930270199200869351e-03,1.000000000000000000e+01,-4.131970213551890148e-03,-1.274582455199061437e-01,7.000000000000000146e-03,2.000000000000000111e-01
2.999999999999999889e-02,-2.861988670103259112e-03,-1.000000000000000000e+01,-3.497557608766201608e-03,6.344126047856885053e-02,8.000000000000000167e-03,1.000000000000000056e-01
4.000000000000000083e-02,-2.630777663031001138e-03,-1.000000000000000000e+01,-1.291107056009235549e-03,2.206450552756965833e-01,8.000000000000000167e-03,0.000000000000000000e+00
5.000000000000000278e-02,-2.363288167837217929e-03,-1.000000000000000000e+01,1.386337642209905987e-03,2.677444698219141328e-01,7.000000000000000146e-03,-1.000000000000000056e-01
5.999999999999999778e-02,-2.122055583567688825e-03,-1.000000000000000000e+01,3.934225464367927319e-03,2.547887822158020898e-01,5.000000000000000104e-03,-2.000000000000000111e-01
7.000000000000000666e-02,-2.056652416362145675e-03,1.000000000000000000e+01,4.649670162587068653e-03,7.154446982191414728e-02,4.000000000000000083e-03,-1.000000000000000056e-01
8.000000000000000167e-02,-2.159212595913728282e-03,1.000000000000000000e+01,3.532671736867330423e-03,-1.116998425719737953e-01,4.000000000000000083e-03,0.000000000000000000e+00
8.999999999999999667e-02,-2.442017138730400751e-03,1.000000000000000000e+01,5.832301872087130613e-04,-2.949441549658617379e-01,5.000000000000000104e-03,1.000000000000000056e-01
1.000000000000000056e-01,-2.937494148134951483e-03,1.000000000000000000e+01,-4.198654486388782997e-03,-4.781884673597496804e-01,7.000000000000000146e-03,2.000000000000000111e-01
1.100000000000000006e-01,-3.444840571329065015e-03,1.000000000000000000e+01,-8.692764216120068416e-03,0.000000000000000000e+00,8.000000000000000167e-03,3.000000000000000444e-01
1.199999999999999956e-01,-2.978011073197009678e-03,-1.000000000000000000e+01,-4.571156055163511610e-03,4.121608160956556355e-01,8.000000000000000167e-03,2.000000000000000389e-01
1.300000000000000044e-01,-2.342680391814685060e-03,-1.000000000000000000e+01,1.598756298885405797e-03,6.169912354048917580e-01,8.000000000000000167e-03,1.000000000000000333e-01
1.400000000000000133e-01,-1.794444851052242858e-03,-1.000000000000000000e+01,7.639111776873202565e-03,6.040355477987796595e-01,8.000000000000000167e-03,2.775557561562891351e-17
1.499999999999999944e-01,-1.328609033393520931e-03,-1.000000000000000000e+01,1.354991037879987870e-02,5.910798601926675611e-01,7.000000000000000146e-03,-9.999999999999997780e-02
1.600000000000000033e-01,-9.405782312271676951e-04,-1.000000000000000000e+01,1.933115210466543332e-02,5.781241725865554626e-01,5.000000000000000104e-03,-1.999999999999999833e-01
1.700000000000000122e-01,-6.258584468466387623e-04,-1.000000000000000000e+01,2.498283695446986558e-02,5.651684849804433641e-01,2.000000000000000042e-03,-2.999999999999999889e-01
1.799999999999999933e-01,-3.800563924501982964e-04,-1.000000000000000000e+01,3.050496492821317893e-02,5.522127973743312657e-01,0.000000000000000000e+00,-4.000000000000000222e-01
1.900000000000000022e-01,-2.498090956395189076e-04,1.000000000000000000e+01,3.419464977801760924e-02,3.689684849804433231e-01,0.000000000000000000e+00,-3.000000000000000444e-01
2.000000000000000111e-01,-1.945497306194468568e-04,1.000000000000000000e+01,3.605189150388316000e-02,1.857241725865553805e-01,0.000000000000000000e+00,-2.000000000000000389e-01
2.099999999999999922e-01,-1.938585584096538437e-04,1.000000000000000000e+01,3.607669010580983465e-02,2.479860192667437957e-03,0.000000000000000000e+00,-1.000000000000000333e-01
2.200000000000000011e-01,-2.474629268446370601e-04,1.000000000000000000e+01,3.426904558379762628e-02,-1.807644522012205046e-01,0.000000000000000000e+00,-2.775557561562891351e-17
2.300000000000000100e-01,-3.752372705737185943e-04,1.000000000000000000e+01,3.062895793784654180e-02,-3.640087645951084472e-01,9.999999999999998040e-04,9.999999999999997780e-02
2.399999999999999911e-01,-6.172031110610461894e-04,1.000000000000000000e+01,2.515642716795657777e-02,-5.472530769889963898e-01,3.000000000000000062e-03,1.999999999999999833e-01
2.500000000000000000e-01,-1.033529056585592376e-03,1.000000000000000000e+01,1.785145327412773417e-02,-7.304973893828843323e-01,6.000000000000000125e-03,2.999999999999999889e-01
2.600000000000000089e-01,-1.704530802241155992e-03,1.000000000000000000e+01,8.714036256360011001e-03,-9.137417017767722749e-01,8.000000000000000167e-03,4.000000000000000222e-01
