Wall time,Step,Value
1629744094.754833,120,2017.912109375
1629744205.5154912,380,2804.3173828125
1629744259.0269704,500,4832.81884765625
1629744413.077474,820,2926.482177734375
1629744434.2778816,860,3011.92431640625
1629744461.7469795,920,3039.19091796875
1629744478.837149,960,3990.608154296875
1629744535.3223047,1080,1440.0
1629744566.412209,1140,1440.0
1629744720.2709122,1440,1440.0
1629744751.6518035,1500,1440.0
1629744802.9708445,1600,1440.0
1629744885.4836345,1760,1440.0
1629744956.7105477,1900,1440.0
1629745037.6464016,2060,1440.0
1629745069.290051,2120,1440.0
1629745080.01172,2140,1440.0
1629745151.5516014,2280,1440.0
1629745285.5213091,2540,1440.0
1629745421.0049148,2800,1440.0
1629745534.9488537,3020,1440.0
1629745586.165439,3120,1440.0
1629745616.6913865,3180,1440.0
1629745710.2120776,3360,1440.0
1629745720.573715,3380,1440.0
1629745821.2512476,3580,1440.0
1629745873.4829705,3680,1440.0
1629745893.6724164,3720,1440.0
1629745903.5278008,3740,1440.0
1629745945.2827928,3820,1440.0
1629746026.918026,3980,1440.0
1629746109.689828,4140,1440.0
1629746120.123878,4160,1440.0
1629746171.1009486,4260,1440.0
1629746286.5476964,4480,1440.0
1629746348.7493052,4600,1440.0
1629746401.4384348,4700,1440.0
1629746431.853466,4760,1440.0
1629746557.0208552,5000,1440.0
1629746621.5640686,5120,1440.0
1629746674.6531925,5220,1440.0
1629746746.6453526,5360,1440.0
1629746788.1439443,5440,1440.0
1629746809.2536821,5480,1440.0
1629747008.081874,5860,1440.0
1629747059.25288,5960,1440.0
1629747070.1474302,5980,1440.0
1629747120.7806418,6080,1440.0
1629747172.782322,6180,1440.0
1629747193.2965348,6220,1440.0
1629747275.5032535,6380,1440.0
1629747286.2618976,6400,1440.0
1629747357.4189196,6540,1440.0
1629747399.2233086,6620,1440.0
1629747490.9608643,6800,1440.0
1629747573.2665033,6960,1440.0
1629747737.3837132,7280,1440.0
1629747777.1228209,7360,1440.0
1629747840.2173388,7480,1440.0
1629747881.5552738,7560,1440.0
1629747901.5293944,7600,1440.0
1629748332.3420875,8440,1440.0
1629748342.5341191,8460,1440.0
1629748362.6857326,8500,1440.0
1629748423.8220725,8620,1440.0
1629748518.0098212,8800,1440.0
1629748538.8312845,8840,1440.0
1629748549.1651404,8860,1440.0
1629748580.5134566,8920,1440.0
1629748641.4087052,9040,1440.0
1629748735.748119,9220,1440.0
1629748766.7802958,9280,1440.0
1629748777.277011,9300,1440.0
1629748880.0587237,9500,1440.0
1629749052.428473,9840,1440.0
1629749071.589161,9880,1440.0
1629749204.970694,10160,1440.0
1629749251.222167,10260,1440.0
1629749269.3440037,10300,1440.0
1629749296.8985786,10360,1440.0
1629749370.1114037,10520,1440.0
1629749425.9489589,10640,1440.0
1629749444.3627734,10680,1440.0
1629749471.8736737,10740,1440.0
1629749527.9179008,10860,1440.0
1629749574.4514792,10960,1440.0
1629749667.5150144,11160,1440.0
1629749723.5467017,11280,1440.0
1629749779.2853596,11400,1440.0
1629749816.4557924,11480,1440.0
1629749872.5144372,11600,1440.0
1629749890.7608666,11640,1440.0
1629749900.3084052,11660,1440.0
1629749918.9337451,11700,1440.0
1629749937.4425595,11740,1440.0
1629749946.2538068,11760,1440.0
1629749992.9353979,11860,1440.0
1629750002.4762745,11880,1440.0
1629750085.2316892,12060,1440.0
1629750140.9408567,12180,1440.0
1629750159.232072,12220,1440.0
1629750205.5014071,12320,1440.0
1629750252.310709,12420,1440.0
1629750271.0177674,12460,1440.0
1629750384.8234673,12700,1440.0
1629750450.943696,12840,1440.0
1629750460.0249846,12860,1440.0
1629750478.7405744,12900,1440.0
1629750497.1504846,12940,1440.0
1629750506.5784123,12960,1440.0
1629750525.268444,13000,1440.0
1629750637.075156,13240,1440.0
1629750665.50823,13300,1440.0
1629750702.439584,13380,1440.0
1629750729.8019302,13440,1440.0
1629750757.0856824,13500,1440.0
1629750794.2673745,13580,1440.0
1629750803.832449,13600,1440.0
1629750841.4551795,13680,1440.0
1629750888.2088203,13780,1440.0
1629750991.632413,14000,1440.0
1629751028.5084875,14080,1440.0
1629751056.2016745,14140,1440.0
1629751130.8072116,14300,1440.0
1629751168.3988066,14380,1440.0
1629751196.6414385,14440,1440.0
1629751205.8425121,14460,1440.0
1629751215.112922,14480,1440.0
1629751279.9014575,14620,1440.0
1629751335.9523973,14740,1440.0
1629751354.6058967,14780,1440.0
1629751363.8662813,14800,1440.0
1629751401.9012988,14880,1440.0
1629751439.6413562,14960,1440.0
1629751476.728698,15040,1440.0
1629751486.3368373,15060,1440.0
1629751523.3053288,15140,1440.0
1629751606.558546,15320,1440.0
1629751644.3122013,15400,1440.0
1629751653.5407422,15420,1440.0
1629751662.8090737,15440,1440.0
1629751681.803602,15480,1440.0
1629751691.3179152,15500,1440.0
1629751748.0852146,15620,1440.0
1629751785.8600965,15700,1440.0
1629751795.143423,15720,1440.0
1629751813.1247065,15760,1440.0
1629751831.6103742,15800,1440.0
1629751859.4983227,15860,1440.0
1629751868.6134307,15880,1440.0
1629751877.841398,15900,1440.0
1629751887.4969616,15920,1440.0
1629751915.3759294,15980,1440.0
1629751952.533255,16060,1440.0
1629751998.5499513,16160,1440.0
1629752007.8837135,16180,1440.0
1629752017.4157796,16200,1440.0
1629752072.8408248,16320,1440.0
1629752232.4040306,16660,1440.0
1629752269.5989175,16740,1440.0
1629752287.7096033,16780,1440.0
1629752334.9799666,16880,1440.0
1629752558.108927,17360,1440.0
1629752577.0449328,17400,1440.0
1629752623.166632,17500,1440.0
1629752642.079111,17540,1440.0
1629752679.1292903,17620,1440.0
1629752696.7937832,17660,1440.0
1629752771.0291197,17820,1440.0
1629752826.2773023,17940,1440.0
1629752864.3384085,18020,1440.0
1629752929.345655,18160,1440.0
1629752947.1364741,18200,1440.0
1629753003.2763474,18320,1440.0
1629753021.956027,18360,1440.0
1629753050.4848104,18420,1440.0
1629753078.1170876,18480,1440.0
1629753152.4291077,18640,1440.0
1629753161.549869,18660,1440.0
1629753190.0473013,18720,1440.0
1629753255.2179308,18860,1440.0
1629753283.1485982,18920,1440.0
1629753367.3337717,19100,1440.0
1629753405.3607287,19180,1440.0
1629753433.5425017,19240,1440.0
1629753443.0967126,19260,1440.0
1629753527.950766,19440,1440.0
1629753537.1583202,19460,1440.0
1629753574.3313437,19540,1440.0
1629753592.7349088,19580,1440.0
1629753601.828601,19600,1440.0
1629753639.0485897,19680,1440.0
1629753648.1863115,19700,1440.0
1629753676.5815494,19760,1440.0
1629753685.758198,19780,1440.0
1629753759.8163755,19940,1440.0
1629753800.3584383,20020,1440.0
1629753819.068204,20060,1440.0
1629753838.1273644,20100,1440.0
1629753847.4207566,20120,1440.0
1629753931.5283673,20300,1440.0
1629753959.7304711,20360,1440.0
1629754033.7745893,20520,1440.0
1629754052.1988127,20560,1440.0
1629754098.5969844,20660,1440.0
1629754145.4811175,20760,1440.0
1629754210.9772313,20900,1440.0
1629754333.1736374,21160,1440.0
1629754388.8575692,21280,1440.0
1629754416.3895497,21340,1440.0
1629754435.474266,21380,1440.0
1629754472.922443,21460,1440.0
1629754509.8183925,21540,1440.0
1629754527.879501,21580,1440.0
