Wall time,Step,Value
1629752142.2979634,15140,1440.0
1629752233.0233705,15320,1440.0
1629752273.4133406,15400,1440.0
1629752283.2624998,15420,1440.0
1629752293.2484612,15440,1440.0
1629752313.2878838,15480,1440.0
1629752323.4197524,15500,1440.0
1629752383.4937897,15620,1440.0
1629752424.3740816,15700,1440.0
1629752434.6450076,15720,1440.0
1629752454.8943784,15760,1440.0
1629752474.996516,15800,1440.0
1629752505.7915065,15860,1440.0
1629752515.655656,15880,1440.0
1629752525.938279,15900,1440.0
1629752535.8518887,15920,1440.0
1629752566.2958298,15980,1440.0
1629752606.774368,16060,1440.0
1629752657.3320594,16160,1440.0
1629752667.7499886,16180,1440.0
1629752677.8667433,16200,1440.0
1629752738.0104787,16320,1440.0
1629752906.047444,16660,1440.0
1629752946.6050067,16740,1440.0
1629752966.730477,16780,1440.0
1629753017.014366,16880,1440.0
1629753259.8344798,17360,1440.0
1629753280.7718525,17400,1440.0
1629753331.6725132,17500,1440.0
1629753351.915325,17540,1440.0
1629753392.5627284,17620,1440.0
1629753412.8078132,17660,1440.0
1629753493.3309758,17820,1440.0
1629753554.5932403,17940,1440.0
1629753594.7064598,18020,1440.0
1629753665.169649,18160,1440.0
1629753685.3917112,18200,1440.0
1629753745.8694413,18320,1440.0
1629753766.117923,18360,1440.0
1629753795.3250396,18420,1440.0
1629753824.584654,18480,1440.0
1629753902.8871522,18640,1440.0
1629753912.9554734,18660,1440.0
1629753943.7860126,18720,1440.0
1629754013.613379,18860,1440.0
1629754044.179514,18920,1440.0
1629754136.6115685,19100,1440.0
1629754177.6920614,19180,1440.0
1629754208.1317503,19240,1440.0
1629754218.5032704,19260,1440.0
1629754309.561116,19440,1440.0
1629754319.4581885,19460,1440.0
1629754360.251733,19540,1440.0
1629754380.3570344,19580,1440.0
1629754390.4941888,19600,1440.0
1629754431.5780587,19680,1440.0
1629754441.7094245,19700,1440.0
1629754472.119059,19760,1440.0
1629754482.4034038,19780,1440.0
1629754564.0013802,19940,1440.0
1629754608.046692,20020,1440.0
1629754628.423968,20060,1440.0
1629754648.5294106,20100,1440.0
1629754658.9858837,20120,1440.0
1629754751.1246939,20300,1440.0
1629754781.378609,20360,1440.0
1629754862.6427906,20520,1440.0
1629754883.0050132,20560,1440.0
1629754933.7362077,20660,1440.0
1629754984.7882168,20760,1440.0
1629755055.9960759,20900,1440.0
1629755189.0738373,21160,1440.0
1629755249.8249185,21280,1440.0
1629755280.1715071,21340,1440.0
1629755300.3312368,21380,1440.0
1629755340.5473828,21460,1440.0
1629755380.3557138,21540,1440.0
1629755400.3816555,21580,1440.0
1629755450.6168983,21680,1440.0
1629755460.8042345,21700,1440.0
1629755470.7707024,21720,1440.0
1629755552.0023925,21880,1440.0
1629755613.234172,22000,1440.0
1629755654.3644874,22080,1440.0
1629755664.5396166,22100,1440.0
1629755674.9698107,22120,1440.0
1629755765.9190056,22300,1440.0
1629755815.4275389,22400,1440.0
1629755958.1333039,22680,1440.0
1629755977.97141,22720,1440.0
1629756180.3045156,23120,1440.0
1629756190.593372,23140,1440.0
1629756230.6033576,23220,1440.0
1629756241.0366042,23240,1440.0
1629756251.214749,23260,1440.0
1629756433.9272418,23620,1440.0
1629756484.3956473,23720,1440.0
1629756555.6097322,23860,1440.0
1629756565.932612,23880,1440.0
1629756627.3049686,24000,1440.0
1629756647.4493208,24040,1440.0
1629756697.744184,24140,1440.0
1629756717.666733,24180,1440.0
1629756960.8761125,24660,1440.0
1629756980.1765356,24700,1440.0
1629757000.4691427,24740,1440.0
1629757082.1497967,24900,1440.0
1629757112.4626687,24960,1440.0
1629757193.902625,25120,1440.0
1629757224.2807267,25180,1440.0
1629757254.7768633,25240,1440.0
1629757387.1123898,25500,1440.0
1629757458.5144975,25640,1440.0
1629757519.2662418,25760,1440.0
1629757580.391545,25880,1440.0
1629757590.4257758,25900,1440.0
1629757650.6989288,26020,1440.0
1629757750.3001118,26220,1440.0
1629757800.3108726,26320,1440.0
1629757810.4836347,26340,1440.0
1629757841.3643265,26400,1440.0
1629757902.311975,26520,1440.0
1629757922.5985265,26560,1440.0
1629757952.702588,26620,1440.0
1629757983.7635064,26680,1440.0
1629758014.0348086,26740,1440.0
1629758023.7597394,26760,1440.0
1629758207.672513,27120,1440.0
1629758359.8530521,27420,1440.0
1629758511.2567165,27720,1440.0
1629758542.212104,27780,1440.0
1629758552.5805097,27800,1440.0
1629758572.629253,27840,1440.0
1629758582.6721902,27860,1440.0
1629758795.8053563,28280,1440.0
1629758806.2279878,28300,1440.0
1629758856.9594257,28400,1440.0
1629758885.4149132,28460,1440.0
1629758923.3574355,28540,1440.0
1629758942.8463283,28580,1440.0
1629758983.3848796,28660,1440.0
1629759023.882294,28740,1440.0
1629759064.4828296,28820,1440.0
1629759317.5848646,29320,1440.0
1629759327.595811,29340,1440.0
1629759438.6701653,29560,1440.0
1629759520.5903134,29720,1440.0
1629759530.5264719,29740,1440.0
1629759560.9445698,29800,1440.0
1629759580.94458,29840,1440.0
1629759591.2658103,29860,1440.0
1629759684.995018,30040,1440.0
1629759755.2302222,30180,1440.0
1629759907.2679598,30480,1440.0
1629759917.296247,30500,1440.0
1629759947.2814155,30560,1440.0
1629760142.198512,30940,1440.0
1629760193.2713838,31040,1440.0
1629760202.998653,31060,1440.0
1629760223.225841,31100,1440.0
1629760295.0088937,31240,1440.0
1629760363.5819566,31380,1440.0
1629760373.3448114,31400,1440.0
1629760465.2951834,31580,1440.0
1629760505.1458309,31660,1440.0
1629760525.4030192,31700,1440.0
1629760566.1028612,31780,1440.0
1629760656.9448013,31960,1440.0
1629760728.3598516,32100,1440.0
1629760738.3298445,32120,1440.0
1629760789.8058934,32220,1440.0
1629760870.6751025,32380,1440.0
1629760961.815125,32560,1440.0
1629760971.819788,32580,1440.0
1629761012.0310662,32660,1440.0
1629761062.0632575,32760,1440.0
1629761092.591345,32820,1440.0
1629761112.8660674,32860,1440.0
1629761143.4492526,32920,1440.0
1629761173.5729887,32980,1440.0
1629761214.1571887,33060,1440.0
1629761296.121839,33220,1440.0
1629761376.3718204,33380,1440.0
1629761416.7210183,33460,1440.0
1629761447.5614805,33520,1440.0
1629761457.7052155,33540,1440.0
1629761518.107952,33660,1440.0
1629761528.2504911,33680,1440.0
1629761608.8794346,33840,1440.0
1629761649.5121818,33920,1440.0
1629761659.768558,33940,1440.0
1629761669.5824046,33960,1440.0
1629761689.6410398,34000,1440.0
1629761720.6036112,34060,1440.0
1629761791.653815,34200,1440.0
1629761801.9171586,34220,1440.0
1629761881.6850312,34380,1440.0
1629761891.9738305,34400,1440.0
1629761982.6019197,34580,1440.0
1629762022.6870093,34660,1440.0
1629762043.1116827,34700,1440.0
1629762073.0843294,34760,1440.0
1629762123.676516,34860,1440.0
1629762133.9567928,34880,1440.0
1629762153.6886604,34920,1440.0
1629762164.0683098,34940,1440.0
1629762173.9747205,34960,1440.0
1629762225.4703991,35060,1440.0
1629762369.246858,35340,1440.0
1629762461.286803,35520,1440.0
1629762522.3272855,35640,1440.0
1629762593.1684105,35780,1440.0
1629762603.2195735,35800,1440.0
1629762692.8107874,35980,1440.0
1629762764.926302,36120,1440.0
1629762855.8747792,36300,1440.0
1629762886.1655016,36360,1440.0
1629762957.3836443,36500,1440.0
1629762977.291858,36540,1440.0
1629763018.1010616,36620,1440.0
1629763119.0669298,36820,1440.0
1629763129.4060078,36840,1440.0
1629763159.7333612,36900,1440.0
1629763210.5969865,37000,1440.0
1629763251.411754,37080,1440.0
1629763383.6672404,37340,1440.0
1629763403.6484756,37380,1440.0
1629763413.7297232,37400,1440.0
1629763475.560679,37520,1440.0
1629763485.7256808,37540,1440.0
1629763495.9744809,37560,1440.0
1629763516.6775057,37600,1440.0
1629763659.4196668,37880,1440.0
1629763843.2800455,38240,1440.0
1629763903.6918356,38360,1440.0
1629763975.7772837,38500,1440.0
1629764034.683191,38620,1440.0
1629764075.3857675,38700,1440.0
1629764095.3033915,38740,1440.0
1629764115.8819447,38780,1440.0
1629764176.9527278,38900,1440.0
1629764207.4559176,38960,1440.0
1629764227.5517557,39000,1440.0
1629764258.2336392,39060,1440.0
1629764287.9140556,39120,1440.0
1629764317.805098,39180,1440.0
1629764409.5666165,39360,1440.0
1629764429.9604099,39400,1440.0
1629764553.3505328,39640,1440.0
1629764563.6911805,39660,1440.0
1629764573.7569351,39680,1440.0
1629764715.4246888,39960,1440.0
1629764758.3954062,40040,1440.0
1629764798.3162854,40120,1440.0
1629764839.3924792,40200,1440.0
1629764849.5070064,40220,1440.0
1629764879.471086,40280,1440.0
1629764899.8908508,40320,1440.0
1629764920.6244972,40360,1440.0
1629765001.9330413,40520,1440.0
1629765022.0662088,40560,1440.0
1629765052.380809,40620,1440.0
1629765083.373832,40680,1440.0
1629765113.4194562,40740,1440.0
1629765133.3938158,40780,1440.0
1629765163.091631,40840,1440.0
1629765193.3331797,40900,1440.0
1629765352.9893632,41220,1440.0
1629765424.3189478,41360,1440.0
1629765475.3047693,41460,1440.0
1629765485.4009213,41480,1440.0
1629765495.3956635,41500,1440.0
1629765515.8932827,41540,1440.0
1629765525.7274282,41560,1440.0
1629765545.6792884,41600,1440.0
1629765565.8050168,41640,1440.0
1629765605.7041895,41720,1440.0
1629765646.5125437,41800,1440.0
1629765697.3373122,41900,1440.0
1629765717.7244344,41940,1440.0
1629765787.9403412,42080,1440.0
1629765808.1195729,42120,1440.0
1629765818.3834398,42140,1440.0
1629765868.8119555,42240,1440.0
1629765909.5996318,42320,1440.0
1629765960.2806442,42420,1440.0
1629765980.358251,42460,1440.0
1629765990.3544288,42480,1440.0
1629766091.6701412,42680,1440.0
1629766102.090551,42700,1440.0
1629766142.6704001,42780,1440.0
1629766173.6251707,42840,1440.0
1629766204.5441778,42900,1440.0
1629766214.5308971,42920,1440.0
1629766244.8281035,42980,1440.0
1629766254.3366244,43000,1440.0
1629766273.3397515,43040,1440.0
1629766323.5118346,43140,1440.0
1629766333.6092145,43160,1440.0
1629766403.1430492,43300,1440.0
1629766412.9490101,43320,1440.0
1629766453.4576275,43400,1440.0
1629766473.957028,43440,1440.0
1629766494.5172005,43480,1440.0
1629766534.8448005,43560,1440.0
1629766634.8583503,43760,1440.0
1629766654.912603,43800,1440.0
1629766675.592997,43840,1440.0
1629766685.5457792,43860,1440.0
1629766726.1425347,43940,1440.0
1629766757.1435926,44000,1440.0
1629766838.0148923,44160,1440.0
1629766878.4639988,44240,1440.0
1629767020.8891258,44520,1440.0
1629767061.6284502,44600,1440.0
1629767081.6281168,44640,1440.0
1629767132.7921126,44740,1440.0
1629767143.1984305,44760,1440.0
1629767163.0506587,44800,1440.0
1629767183.0835001,44840,1440.0
1629767193.0172458,44860,1440.0
1629767213.44653,44900,1440.0
1629767234.0069287,44940,1440.0
1629767243.9777849,44960,1440.0
1629767315.201915,45100,1440.0
1629767345.7613823,45160,1440.0
1629767395.9102886,45260,1440.0
1629767517.9124374,45500,1440.0
1629767557.1085968,45580,1440.0
1629767588.2069783,45640,1440.0
1629767689.0946548,45840,1440.0
1629767750.544809,45960,1440.0
1629767760.5618312,45980,1440.0
1629767780.943969,46020,1440.0
1629767811.4778,46080,1440.0
1629767841.466785,46140,1440.0
1629767851.9538724,46160,1440.0
1629767862.454943,46180,1440.0
1629767965.2737465,46380,1440.0
1629767975.5056427,46400,1440.0
1629767985.0020611,46420,1440.0
1629768004.6048985,46460,1440.0
1629768126.7863214,46700,1440.0
1629768137.0310986,46720,1440.0
1629768147.3889995,46740,1440.0
1629768157.1822271,46760,1440.0
1629768238.928364,46920,1440.0
1629768331.4843416,47100,1440.0
1629768502.8140988,47440,1440.0
1629768644.6273608,47720,1440.0
1629768685.7734792,47800,1440.0
1629768696.1789243,47820,1440.0
1629768716.3053157,47860,1440.0
1629768797.8858788,48020,1440.0
1629768818.553605,48060,1440.0
1629768858.966789,48140,1440.0
1629768961.8837273,48340,1440.0
1629769043.321987,48500,1440.0
1629769053.6610477,48520,1440.0
1629769164.6590238,48740,1440.0
1629769245.1430295,48900,1440.0
1629769305.806004,49020,1440.0
1629769315.9916146,49040,1440.0
1629769336.4587126,49080,1440.0
1629769356.6192424,49120,1440.0
1629769407.7645981,49220,1440.0
1629769600.6146314,49600,1440.0
1629769661.4228845,49720,1440.0
1629769671.6685274,49740,1440.0
1629769772.9190319,49940,1440.0
1629769793.347984,49980,1440.0
1629769826.3018348,50040,1440.0
1629769836.657778,50060,1440.0
1629769846.8656428,50080,1440.0
1629769958.334852,50300,1440.0
1629769989.6227694,50360,1440.0
1629770050.9341304,50480,1440.0
1629770102.2177064,50580,1440.0
1629770121.4005382,50620,1440.0
1629770141.5214148,50660,1440.0
1629770161.7975194,50700,1440.0
1629770254.681721,50880,1440.0
1629770295.85884,50960,1440.0
1629770336.871966,51040,1440.0
1629770357.1348743,51080,1440.0
1629770388.0521414,51140,1440.0
1629770478.8394272,51320,1440.0
1629770489.2956216,51340,1440.0
1629770529.838428,51420,1440.0
1629770590.5455813,51540,1440.0
1629770610.117942,51580,1440.0
1629770731.2670054,51820,1440.0
1629770741.0408175,51840,1440.0
1629770751.3386054,51860,1440.0
1629770761.3518949,51880,1440.0
1629770791.431885,51940,1440.0
1629770832.2328305,52020,1440.0
1629770893.699074,52140,1440.0
1629770903.8455582,52160,1440.0
1629770934.7718387,52220,1440.0
1629771015.393332,52380,1440.0
1629771065.3357527,52480,1440.0
1629771095.579508,52540,1440.0
1629771125.566504,52600,1440.0
1629771135.7393513,52620,1440.0
1629771195.6867468,52740,1440.0
1629771216.015458,52780,1440.0
1629771276.369544,52900,1440.0
1629771306.1682074,52960,1440.0
1629771336.4396298,53020,1440.0
1629771386.5133393,53120,1440.0
1629771578.788373,53500,1440.0
1629771620.0225723,53580,1440.0
1629771639.9795766,53620,1440.0
1629771690.4612784,53720,1440.0
1629771741.5075476,53820,1440.0
1629771872.8802955,54080,1440.0
1629771913.2184973,54160,1440.0
1629771943.9905617,54220,1440.0
1629772095.3396862,54520,1440.0
1629772206.77137,54740,1440.0
1629772216.9180088,54760,1440.0
1629772247.8272932,54820,1440.0
1629772308.7804642,54940,1440.0
1629772379.763776,55080,1440.0
1629772389.8352218,55100,1440.0
1629772399.3618176,55120,1440.0
1629772408.875116,55140,1440.0
1629772418.3815,55160,1440.0
1629772428.7566662,55180,1440.0
1629772509.6365137,55340,1440.0
1629772742.7401292,55800,1440.0
1629772752.8357813,55820,1440.0
1629772762.9295814,55840,1440.0
1629772834.0803545,55980,1440.0
1629772945.2214653,56200,1440.0
1629772965.709561,56240,1440.0
1629773087.8789241,56480,1440.0
1629773098.1913183,56500,1440.0
1629773128.6707032,56560,1440.0
1629773149.3367083,56600,1440.0
1629773159.4959543,56620,1440.0
1629773179.2412765,56660,1440.0
1629773370.6794665,57040,1440.0
1629773421.8177867,57140,1440.0
1629773452.2830164,57200,1440.0
1629773483.3427892,57260,1440.0
1629773574.1539598,57440,1440.0
1629773584.3990288,57460,1440.0
1629773645.4288046,57580,1440.0
1629773665.6556504,57620,1440.0
1629773675.3978581,57640,1440.0
1629773736.600214,57760,1440.0
1629773766.429701,57820,1440.0
1629773828.3401484,57940,1440.0
1629773848.6610913,57980,1440.0
1629773869.24694,58020,1440.0
1629773899.6587534,58080,1440.0
1629773991.4296172,58260,1440.0
1629774042.1507378,58360,1440.0
1629774062.5868297,58400,1440.0
1629774072.7755547,58420,1440.0
1629774082.997566,58440,1440.0
1629774194.5427828,58660,1440.0
1629774296.4302583,58860,1440.0
1629774377.5805566,59020,1440.0
1629774550.6343536,59360,1440.0
1629774621.316308,59500,1440.0
1629774631.303355,59520,1440.0
1629774661.8674316,59580,1440.0
1629774761.8645587,59780,1440.0
1629774822.90409,59900,1440.0
1629774863.8786085,59980,1440.0
1629774917.4505312,60080,1440.0
1629774937.319177,60120,1440.0
1629774957.5720441,60160,1440.0
1629774977.1344008,60200,1440.0
1629774996.1353793,60240,1440.0
1629775036.9404566,60320,1440.0
1629775047.4470682,60340,1440.0
1629775078.1659017,60400,1440.0
1629775139.6078064,60520,1440.0
1629775159.6449747,60560,1440.0
1629775189.4814043,60620,1440.0
1629775271.1861463,60780,1440.0
1629775291.2979627,60820,1440.0
1629775301.3839345,60840,1440.0
1629775311.4642594,60860,1440.0
1629775393.5043375,61020,1440.0
1629775546.0887346,61320,1440.0
1629775566.413442,61360,1440.0
1629775586.302273,61400,1440.0
1629775606.7508523,61440,1440.0
1629775627.3928335,61480,1440.0
1629775718.441756,61660,1440.0
1629775759.7701921,61740,1440.0
1629775891.1785836,62000,1440.0
1629775930.9617631,62080,1440.0
1629776123.728515,62460,1440.0
1629776275.9639392,62760,1440.0
1629776285.8819845,62780,1440.0
1629776346.2572184,62900,1440.0
1629776356.2221818,62920,1440.0
1629776376.7990584,62960,1440.0
1629776407.367988,63020,1440.0
1629776457.4908304,63120,1440.0
1629776487.9369266,63180,1440.0
1629776498.2315366,63200,1440.0
1629776518.092794,63240,1440.0
1629776679.5976624,63560,1440.0
1629776751.3521814,63700,1440.0
1629776791.8687506,63780,1440.0
1629776862.8771777,63920,1440.0
1629776873.1030924,63940,1440.0
1629776944.2732334,64080,1440.0
1629776974.5691578,64140,1440.0
1629777219.7682483,64620,1440.0
1629777250.648555,64680,1440.0
1629777321.388887,64820,1440.0
1629777352.5533462,64880,1440.0
1629777362.9276798,64900,1440.0
1629777383.1665165,64940,1440.0
1629777393.3905888,64960,1440.0
1629777463.8922682,65100,1440.0
1629777483.9307141,65140,1440.0
1629777593.8810418,65360,1440.0
1629777644.5622065,65460,1440.0
1629777735.7245286,65640,1440.0
1629777755.581399,65680,1440.0
1629777775.7682137,65720,1440.0
1629777816.3751547,65800,1440.0
1629777846.8393776,65860,1440.0
1629777978.1040654,66120,1440.0
1629777988.216923,66140,1440.0
1629777998.4436975,66160,1440.0
1629778058.5723357,66280,1440.0
1629778139.7653391,66440,1440.0
1629778200.7808292,66560,1440.0
1629778210.462607,66580,1440.0
1629778220.4307086,66600,1440.0
1629778261.1461859,66680,1440.0
1629778312.0096967,66780,1440.0
1629778383.931354,66920,1440.0
1629778465.312885,67080,1440.0
1629778505.7385676,67160,1440.0
1629778546.6900995,67240,1440.0
1629778566.6032314,67280,1440.0
1629778627.0288424,67400,1440.0
1629778657.554792,67460,1440.0
1629778677.9576633,67500,1440.0
1629778698.1775575,67540,1440.0
1629778718.7412808,67580,1440.0
1629778748.677777,67640,1440.0
1629778799.0133433,67740,1440.0
1629778920.4519827,67980,1440.0
1629778971.203452,68080,1440.0
1629779022.3958867,68180,1440.0
1629779203.5431035,68540,1440.0
1629779245.0034516,68620,1440.0
1629779275.1766474,68680,1440.0
1629779326.00287,68780,1440.0
1629779397.7514222,68920,1440.0
1629779438.035238,69000,1440.0
1629779458.6932232,69040,1440.0
1629779519.942621,69160,1440.0
1629779530.0006406,69180,1440.0
1629779591.109167,69300,1440.0
1629779662.1385217,69440,1440.0
1629779723.3249073,69560,1440.0
1629779753.802015,69620,1440.0
1629779814.5203757,69740,1440.0
1629779925.6488993,69960,1440.0
1629779948.4362972,70000,1440.0
1629780018.8252132,70140,1440.0
1629780048.6170967,70200,1440.0
1629780079.4647012,70260,1440.0
1629780099.778952,70300,1440.0
1629780149.6153827,70400,1440.0
1629780312.1682706,70720,1440.0
1629780332.1067383,70760,1440.0
1629780342.2380877,70780,1440.0
1629780383.1759276,70860,1440.0
1629780393.5107746,70880,1440.0
1629780434.9398034,70960,1440.0
1629780455.1123562,71000,1440.0
1629780516.0429733,71120,1440.0
1629780526.0332336,71140,1440.0
1629780597.3763168,71280,1440.0
1629780717.1028697,71520,1440.0
1629780768.2752013,71620,1440.0
1629780799.2190852,71680,1440.0
1629780890.3988962,71860,1440.0
1629780900.3607347,71880,1440.0
1629780960.8080232,72000,1440.0
1629780970.724198,72020,1440.0
1629781110.3315377,72300,1440.0
1629781151.7226794,72380,1440.0
1629781171.7561529,72420,1440.0
1629781192.3009846,72460,1440.0
1629781222.6728754,72520,1440.0
1629781252.57733,72580,1440.0
1629781342.871017,72760,1440.0
1629781403.2046492,72880,1440.0
1629781423.645133,72920,1440.0
1629781535.6700692,73140,1440.0
1629781546.170035,73160,1440.0
1629781607.9262683,73280,1440.0
1629781677.2796152,73420,1440.0
1629781919.045008,73900,1440.0
1629781949.6786304,73960,1440.0
1629781980.9320252,74020,1440.0
1629782001.3639886,74060,1440.0
1629782213.1282084,74480,1440.0
1629782243.8965578,74540,1440.0
1629782283.8975172,74620,1440.0
1629782294.0143242,74640,1440.0
1629782304.0786698,74660,1440.0
1629782364.950909,74780,1440.0
1629782395.7959652,74840,1440.0
1629782416.3076355,74880,1440.0
1629782507.904966,75060,1440.0
1629782546.997543,75140,1440.0
1629782576.3853352,75200,1440.0
1629782627.287216,75300,1440.0
1629782707.9888213,75460,1440.0
1629782748.2812722,75540,1440.0
1629782768.5869973,75580,1440.0
1629782788.9789464,75620,1440.0
1629782921.424744,75880,1440.0
1629782941.7710738,75920,1440.0
1629782972.4396133,75980,1440.0
1629783095.541654,76220,1440.0
1629783136.1454265,76300,1440.0
1629783187.652864,76400,1440.0
1629783208.0227308,76440,1440.0
1629783309.281516,76640,1440.0
1629783329.9332638,76680,1440.0
1629783350.48519,76720,1440.0
1629783483.018739,76980,1440.0
1629783544.1830275,77100,1440.0
1629783645.6837487,77300,1440.0
1629783696.0136774,77400,1440.0
1629783765.1784267,77540,1440.0
1629783795.213808,77600,1440.0
1629783815.3794067,77640,1440.0
1629784018.0362437,78040,1440.0
1629784028.2471771,78060,1440.0
1629784038.8132772,78080,1440.0
1629784088.7953782,78180,1440.0
1629784108.9998782,78220,1440.0
1629784168.9030945,78340,1440.0
1629784209.0943415,78420,1440.0
1629784290.234106,78580,1440.0
1629784300.225524,78600,1440.0
1629784350.270602,78700,1440.0
1629784360.3022072,78720,1440.0
1629784400.973829,78800,1440.0
1629784511.5566213,79020,1440.0
1629784572.276345,79140,1440.0
1629784633.8512688,79260,1440.0
1629784663.7548263,79320,1440.0
1629784775.2508063,79540,1440.0
1629784815.752282,79620,1440.0
1629784857.0367239,79700,1440.0
1629784928.4928722,79840,1440.0
1629784968.9604774,79920,1440.0
1629785021.8492966,80020,1440.0
1629785073.0115497,80120,1440.0
1629785112.8961656,80200,1440.0
1629785123.144608,80220,1440.0
1629785143.778258,80260,1440.0
1629785236.2246766,80440,1440.0
1629785246.2552001,80460,1440.0
1629785356.54635,80680,1440.0
1629785377.275439,80720,1440.0
1629785387.3082433,80740,1440.0
1629785458.1307476,80880,1440.0
1629785478.1405628,80920,1440.0
1629785488.2533302,80940,1440.0
1629785498.2806973,80960,1440.0
1629785508.1668704,80980,1440.0
1629785548.82286,81060,1440.0
1629785569.0320978,81100,1440.0
1629785791.2711196,81540,1440.0
1629785821.6319306,81600,1440.0
1629785964.0091214,81880,1440.0
1629786014.7688084,81980,1440.0
1629786025.0299187,82000,1440.0
1629786044.9622536,82040,1440.0
1629786124.7817202,82200,1440.0
1629786174.549862,82300,1440.0
1629786245.6730702,82440,1440.0
1629786528.4778767,83000,1440.0
1629786599.6722083,83140,1440.0
1629786710.8518186,83360,1440.0
1629786761.3835294,83460,1440.0
