# Time, Reward, Input, RodPos, RodVel, ActPos, ActVel
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.006281249999999818e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00
1.000000000000000021e-02,-2.509570661953020639e-03,1.000000000000000000e+01,-2.517099373938879499e-03,-5.108181239388796813e-02,5.000000000000000104e-03,1.000000000000000056e-01
2.000000000000000042e-02,-1.061464116404808779e-03,1.000000000000000000e+01,-3.193945526262068763e-03,-6.768461523231891763e-02,7.000000000000000146e-03,2.000000000000000111e-01
2.999999999999999889e-02,-4.699327762207320585e-04,-1.000000000000000000e+01,-1.885370298197576802e-03,1.308575228064491891e-01,8.000000000000000167e-03,1.000000000000000056e-01
4.000000000000000083e-02,1.282109047350922580e-04,-1.000000000000000000e+01,5.143821497971901371e-04,2.399752447994766835e-01,8.000000000000000167e-03,0.000000000000000000e+00
5.000000000000000278e-02,5.552497949612834969e-04,-1.000000000000000000e+01,2.784577721730836439e-03,2.270195571933646406e-01,7.000000000000000146e-03,-1.000000000000000056e-01
5.999999999999999778e-02,7.014978518164597440e-04,-1.000000000000000000e+01,4.925216417603362970e-03,2.140638695872525976e-01,5.000000000000000104e-03,-2.000000000000000111e-01
7.000000000000000666e-02,7.387999685802443825e-04,-7.545698165893554688e+00,6.727328395342717197e-03,1.802111977739354054e-01,2.245430183410644393e-03,-2.754569816589355624e-01
8.000000000000000167e-02,7.231920314844158745e-04,-6.069897651672363281e+00,8.065257634934989289e-03,1.337929239592272612e-01,0.000000000000000000e+00,-3.361559581756591863e-01
8.999999999999999667e-02,7.551970080841501976e-04,0.000000000000000000e+00,8.422186874527261280e-03,3.569292395922725458e-02,0.000000000000000000e+00,-3.361559581756591863e-01
1.000000000000000056e-01,6.992381011976094582e-04,0.000000000000000000e+00,7.798116114119534037e-03,-6.240707604077275206e-02,0.000000000000000000e+00,-3.361559581756591863e-01
1.100000000000000006e-01,5.553153108247936565e-04,0.000000000000000000e+00,6.193045353711806693e-03,-1.605070760407727448e-01,0.000000000000000000e+00,-3.361559581756591863e-01
1.199999999999999956e-01,2.543133614110022430e-04,4.863549232482910156e+00,3.192871038110500336e-03,-3.000174315601306096e-01,0.000000000000000000e+00,-2.875204658508300759e-01
1.300000000000000044e-01,-1.128469577124684766e-04,9.857191085815429688e+00,-1.627587034627722782e-03,-4.820458072738222910e-01,0.000000000000000000e+00,-1.889485549926757657e-01
1.400000000000000133e-01,-4.654670161091290664e-04,9.984516143798828125e+00,-7.128758682285176937e-03,-5.501171647657454589e-01,0.000000000000000000e+00,-8.910339355468747946e-02
1.499999999999999944e-01,-6.273772524533595754e-04,9.998493194580078125e+00,-9.676922418450162669e-03,0.000000000000000000e+00,1.088153839111330484e-04,1.088153839111330456e-02
1.600000000000000033e-01,-3.105094295640580351e-04,1.000000000000000000e+01,-5.134754509522040933e-03,4.542167908928121389e-01,1.217630767822266199e-03,1.108815383911133101e-01
1.700000000000000122e-01,1.553922945667962944e-04,-1.000000000000000000e+01,2.586612149069801060e-03,7.721366658591841681e-01,1.326446151733399288e-03,1.088153839111330456e-02
1.799999999999999933e-01,5.803126249831458937e-04,-1.000000000000000000e+01,1.017842193160052242e-02,7.591809782530720696e-01,4.352615356445322476e-04,-8.911846160888670099e-02
1.900000000000000022e-01,9.076098455225394381e-04,-1.000000000000000000e+01,1.764067483807012227e-02,7.462252906469599711e-01,0.000000000000000000e+00,-1.891184616088867065e-01
2.000000000000000111e-01,1.241069251312307796e-03,0.000000000000000000e+00,2.412192774453972288e-02,6.481252906469600061e-01,0.000000000000000000e+00,-1.891184616088867065e-01
2.099999999999999922e-01,1.524056366975390158e-03,0.000000000000000000e+00,2.962218065100932426e-02,5.500252906469600411e-01,0.000000000000000000e+00,-1.891184616088867065e-01
2.200000000000000011e-01,1.756571192511785767e-03,0.000000000000000000e+00,3.414143355747892294e-02,4.519252906469600206e-01,0.000000000000000000e+00,-1.891184616088867065e-01
2.300000000000000100e-01,1.938613727921495054e-03,0.000000000000000000e+00,3.767968646394852239e-02,3.538252906469600001e-01,0.000000000000000000e+00,-1.891184616088867065e-01
2.399999999999999911e-01,2.070183973204517587e-03,0.000000000000000000e+00,4.023693937041811913e-02,2.557252906469599796e-01,0.000000000000000000e+00,-1.891184616088867065e-01
2.500000000000000000e-01,2.151281928360854450e-03,0.000000000000000000e+00,4.181319227688772011e-02,1.576252906469599591e-01,0.000000000000000000e+00,-1.891184616088867065e-01
2.600000000000000089e-01,2.181907593390504559e-03,0.000000000000000000e+00,4.240844518335731839e-02,5.952529064695995242e-02,0.000000000000000000e+00,-1.891184616088867065e-01
2.700000000000000178e-01,2.162060968293468780e-03,0.000000000000000000e+00,4.202269808982692090e-02,-3.857470935304005422e-02,0.000000000000000000e+00,-1.891184616088867065e-01
2.800000000000000266e-01,2.091742053069746247e-03,0.000000000000000000e+00,4.065595099629652071e-02,-1.366747093530400470e-01,0.000000000000000000e+00,-1.891184616088867065e-01
2.899999999999999800e-01,1.843501797255725407e-03,9.687566757202148438e+00,3.748336269245425290e-02,-3.172588303842264201e-01,0.000000000000000000e+00,-9.224279403686522216e-02
2.999999999999999889e-01,1.591276806034624220e-03,9.998342514038085938e+00,3.247847239017563614e-02,-5.004890302278613978e-01,7.740631103515638160e-05,7.740631103515638323e-03
3.099999999999999978e-01,1.193112733950566417e-03,1.000000000000000000e+01,2.564113896395814329e-02,-6.837333426217493404e-01,1.154812622070312865e-03,1.077406311035156439e-01
3.200000000000000067e-01,7.199003552584739944e-04,1.000000000000000000e+01,1.697136241380177088e-02,-8.669776550156372830e-01,3.232218933105469004e-03,2.077406311035156494e-01
3.300000000000000155e-01,2.426422501486365040e-04,1.000000000000000000e+01,6.469142739706518902e-03,-1.050221967409525226e+00,6.309625244140625380e-03,3.077406311035156827e-01
