# Time, Reward, Input, RodPos, RodVel, ActPos, ActVel
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.006281249999999818e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00
1.000000000000000021e-02,-8.117777926830714889e-04,-1.000000000000000000e+01,-8.142131260611205727e-04,1.192068123938879315e-01,3.000000000000000062e-03,-1.000000000000000056e-01
2.000000000000000042e-02,2.543388049794392835e-04,-1.000000000000000000e+01,7.653054641831326648e-04,1.579518590244253229e-01,1.000000000000000021e-03,-2.000000000000000111e-01
2.999999999999999889e-02,3.681068757670763057e-04,-1.000000000000000000e+01,2.215267178366265265e-03,1.449961714183132799e-01,0.000000000000000000e+00,-3.000000000000000444e-01
4.000000000000000083e-02,4.460333819457291439e-04,0.000000000000000000e+00,2.684228892549397980e-03,4.689617141831327329e-02,0.000000000000000000e+00,-3.000000000000000444e-01
5.000000000000000278e-02,1.645996364398867140e-04,1.000000000000000000e+01,1.320747482793651131e-03,-1.363481409755746832e-01,0.000000000000000000e+00,-2.000000000000000389e-01
5.999999999999999778e-02,-2.077298162070427654e-04,1.000000000000000000e+01,-1.875177050900975282e-03,-3.195924533694626257e-01,0.000000000000000000e+00,-1.000000000000000333e-01
7.000000000000000666e-02,-6.221785294760958122e-04,1.000000000000000000e+01,-5.616405585580717258e-03,-3.741228534679741369e-01,0.000000000000000000e+00,-2.775557561562891351e-17
8.000000000000000167e-02,-7.407353877504385979e-04,1.000000000000000000e+01,-7.429575939136900085e-03,-1.813170353556182723e-01,9.999999999999998040e-04,9.999999999999997780e-02
8.999999999999999667e-02,-4.435378977896715230e-04,-9.999993324279785156e+00,-4.448685411811979448e-03,2.980890527324920325e-01,1.000000667572021121e-03,6.675720212734326253e-08
1.000000000000000056e-01,1.164509937040702261e-04,-1.000000000000000000e+01,1.284803813536954976e-03,5.733489225348934459e-01,1.335144042416760990e-09,-9.999993324279787821e-02
1.100000000000000006e-01,5.283178554009734058e-04,-1.000000000000000000e+01,6.888736162824768763e-03,5.603932349287813475e-01,0.000000000000000000e+00,-1.999999332427978838e-01
1.199999999999999956e-01,8.828644146987255775e-04,0.000000000000000000e+00,1.151166851211258245e-02,4.622932349287813270e-01,0.000000000000000000e+00,-1.999999332427978838e-01
1.300000000000000044e-01,1.162175139164355053e-03,0.000000000000000000e+00,1.515360086140039517e-02,3.641932349287813064e-01,0.000000000000000000e+00,-1.999999332427978838e-01
1.400000000000000133e-01,1.366250028797861725e-03,0.000000000000000000e+00,1.781453321068820692e-02,2.660932349287812859e-01,0.000000000000000000e+00,-1.999999332427978838e-01
1.499999999999999944e-01,1.495089083599245592e-03,0.000000000000000000e+00,1.949446555997601943e-02,1.679932349287812654e-01,0.000000000000000000e+00,-1.999999332427978838e-01
1.600000000000000033e-01,1.548692303568507305e-03,0.000000000000000000e+00,2.019339790926383271e-02,6.989323492878125876e-02,0.000000000000000000e+00,-1.999999332427978838e-01
1.700000000000000122e-01,1.527059688705645997e-03,0.000000000000000000e+00,1.991133025855164676e-02,-2.820676507121874788e-02,0.000000000000000000e+00,-1.999999332427978838e-01
1.799999999999999933e-01,1.267399314993467724e-03,1.000000000000000000e+01,1.779681948390058124e-02,-2.114510774651066904e-01,0.000000000000000000e+00,-9.999993324279787821e-02
1.900000000000000022e-01,9.863172087825210124e-04,1.000000000000000000e+01,1.384986558531063443e-02,-3.946953898589946608e-01,6.675720212734326667e-10,6.675720212734326253e-08
2.000000000000000111e-01,5.364219716039911974e-04,1.000000000000000000e+01,8.070468562781808047e-03,-5.779397022528826033e-01,1.000001335144042654e-03,1.000000667572021329e-01
2.099999999999999922e-01,2.689744873052969684e-05,1.000000000000000000e+01,4.586284163141021025e-04,-7.611840146467705459e-01,3.000002002716064230e-03,2.000000667572021384e-01
