Wall time,Step,Value
1619739214.0366182,240,1608.556884765625
1619739318.4197,480,1640.611328125
1619739422.9819553,720,1628.1322021484375
1619739527.344506,960,1635.6805419921875
1619739631.4224477,1200,1717.8563232421875
1619739735.5566201,1440,1464.729736328125
1619739840.3291616,1680,1525.75830078125
1619739944.9821975,1920,1683.14306640625
1619740049.6714363,2160,1491.2041015625
1619740154.2250288,2400,1585.0164794921875
1619740258.7606878,2640,1495.925537109375
1619740363.2415705,2880,1468.09423828125
1619740467.8200765,3120,1560.0234375
1619740572.3009405,3360,1734.4525146484375
1619740676.408534,3600,1552.9100341796875
1619740780.7248096,3840,1492.3138427734375
1619740885.1191394,4080,1620.6126708984375
1619740989.5505178,4320,1596.7357177734375
1619741093.9247422,4560,1597.4053955078125
1619741198.1451542,4800,1540.722900390625
1619741302.3330104,5040,1765.69091796875
1619741410.4676352,5280,1440.0
1619741519.3939006,5520,1440.0
1619741629.6878932,5760,1440.0
1619741738.518201,6000,1440.0
1619741848.3545341,6240,1440.0
1619741957.2260647,6480,1440.0
1619742066.104887,6720,1440.0
1619742173.5631533,6960,1440.0
1619742283.3937683,7200,1440.0
1619742393.1867728,7440,1440.0
1619742502.5932415,7680,1440.0
1619742611.8996956,7920,1440.0
1619742720.9561832,8160,1440.0
1619742829.6147003,8400,1440.0
1619742938.2385502,8640,1440.0
1619743046.708699,8880,1440.0
1619743156.1169672,9120,1440.0
1619743264.6789029,9360,1440.0
1619743373.511823,9600,1440.0
1619743482.451875,9840,1440.0
1619743616.8224874,10080,1440.0
1619743724.3924806,10320,1440.0
1619743831.8190124,10560,1440.0
1619743939.4773004,10800,1440.0
1619744046.9972956,11040,1440.0
1619744153.48839,11280,1440.0
1619744261.2452981,11520,1440.0
1619744368.733518,11760,1440.0
1619744477.596797,12000,1440.0
1619744584.7196012,12240,1440.0
1619744692.4190338,12480,1440.0
1619744799.4726472,12720,1440.0
1619744905.435988,12960,1440.0
1619745011.8562467,13200,1440.0
1619745117.680877,13440,1440.0
1619745224.9734335,13680,1440.0
1619745332.8369145,13920,1440.0
1619745441.622723,14160,1440.0
1619745548.713017,14400,1440.0
1619745655.669833,14640,1440.0
1619745763.405512,14880,1440.0
1619745869.964719,15120,1440.0
1619745976.4792094,15360,1440.0
1619746084.1954956,15600,1440.0
1619746191.0728266,15840,1440.0
1619746298.3115458,16080,1440.0
1619746406.283979,16320,1440.0
1619746513.973578,16560,1440.0
1619746620.8405366,16800,1440.0
1619746729.2384477,17040,1440.0
1619746837.0634258,17280,1440.0
1619746946.0093415,17520,1440.0
1619747052.4733388,17760,1440.0
1619747159.6470866,18000,1440.0
1619747267.6173482,18240,1440.0
1619747375.4594026,18480,1440.0
1619747483.8795366,18720,1440.0
1619747589.708146,18960,1440.0
