Wall time,Step,Value
1619739215.9933147,240,0.1274310201406479
1619739322.6398497,480,0.12725114822387695
1619739429.247839,720,0.12605008482933044
1619739535.9218736,960,0.12598669528961182
1619739642.3438153,1200,0.12628619372844696
1619739748.9505322,1440,0.12758615612983704
1619739855.930732,1680,0.12627647817134857
1619739962.8549793,1920,0.1244754046201706
1619740069.718896,2160,0.12734438478946686
1619740176.3484733,2400,0.12325428426265717
1619740282.2699015,2640,0.1264130026102066
1619740388.9070213,2880,0.12676848471164703
1619740495.7295485,3120,0.12631283700466156
1619740602.6469376,3360,0.12565836310386658
1619740709.3832443,3600,0.12762689590454102
1619740816.1919696,3840,0.12679824233055115
1619740923.1267827,4080,0.12778271734714508
1619741030.2443511,4320,0.12794315814971924
1619741137.4071405,4560,0.127311572432518
1619741244.4772851,4800,0.12749260663986206
1619741350.5052207,5040,0.1268347203731537
1619741461.7866764,5280,0.12800967693328857
1619741571.66682,5520,0.12800967693328857
1619741681.8162355,5760,0.12800967693328857
1619741791.8950853,6000,0.12800967693328857
1619741902.8941696,6240,0.12800967693328857
1619742013.9378455,6480,0.12800967693328857
1619742125.3326004,6720,0.12800967693328857
1619742236.1559956,6960,0.12800967693328857
1619742346.1357727,7200,0.12800967693328857
1619742456.9435387,7440,0.12800967693328857
1619742566.9699872,7680,0.12800967693328857
1619742677.2506206,7920,0.12800967693328857
1619742788.4861658,8160,0.12800967693328857
1619742899.9470518,8400,0.12800967693328857
1619743010.3579185,8640,0.12800967693328857
1619743120.231897,8880,0.12800967693328857
1619743230.556555,9120,0.12800967693328857
1619743341.148675,9360,0.12800967693328857
1619743451.6101887,9600,0.12800967693328857
1619743561.8875306,9840,0.12800967693328857
1619743698.2996206,10080,0.12800967693328857
1619743807.2107236,10320,0.12800967693328857
1619743918.2520602,10560,0.12800967693328857
1619744028.3837795,10800,0.12800967693328857
1619744138.1259074,11040,0.12800967693328857
1619744249.0347815,11280,0.12800967693328857
1619744359.5517306,11520,0.12800967693328857
1619744469.0584722,11760,0.12800967693328857
1619744579.4839306,12000,0.12800967693328857
1619744689.6220276,12240,0.12800967693328857
1619744799.192052,12480,0.12800967693328857
1619744909.1634338,12720,0.12800967693328857
1619745018.7130554,12960,0.12800967693328857
1619745129.1047616,13200,0.12800967693328857
1619745238.4489496,13440,0.12800967693328857
1619745348.4358222,13680,0.12800967693328857
1619745457.9755015,13920,0.12800967693328857
1619745568.5792649,14160,0.12800967693328857
1619745679.1268716,14400,0.12800967693328857
1619745788.685263,14640,0.12800967693328857
1619745896.9680912,14880,0.12800967693328857
1619746006.2757227,15120,0.12800967693328857
1619746115.394589,15360,0.12800967693328857
1619746225.8398085,15600,0.12800967693328857
1619746335.6222973,15840,0.12800967693328857
1619746444.8776827,16080,0.12800967693328857
1619746553.3751519,16320,0.12800967693328857
1619746663.248839,16560,0.12800967693328857
1619746772.3933961,16800,0.12800967693328857
1619746881.8262916,17040,0.12800967693328857
1619746991.918846,17280,0.12800967693328857
1619747102.034524,17520,0.12800967693328857
1619747212.4240081,17760,0.12800967693328857
1619747322.481146,18000,0.12800967693328857
1619747432.6363487,18240,0.12800967693328857
1619747542.8554382,18480,0.12800967693328857
