Wall time,Step,Value
1619739214.6291792,240,1466.620361328125
1619739319.5894516,480,1499.6873779296875
1619739424.6572316,720,1568.441162109375
1619739529.6199663,960,1655.0076904296875
1619739634.507716,1200,1479.73046875
1619739739.5059352,1440,1967.0538330078125
1619739844.4964108,1680,1472.841796875
1619739949.524108,1920,1568.2320556640625
1619740055.0388324,2160,1733.256103515625
1619740160.2717996,2400,1556.462158203125
1619740265.3581693,2640,1456.442626953125
1619740370.2669332,2880,1638.47314453125
1619740475.2042575,3120,1507.0274658203125
1619740580.137269,3360,1463.429931640625
1619740685.090304,3600,1570.0234375
1619740790.1952124,3840,1519.7781982421875
1619740895.0812967,4080,1631.14697265625
1619740999.9351292,4320,1467.5830078125
1619741104.956311,4560,1612.0340576171875
1619741209.9087627,4800,1452.8328857421875
1619741315.2427711,5040,1558.43212890625
1619741424.8997467,5280,1457.5465087890625
1619741533.9295385,5520,1444.039794921875
1619741644.206274,5760,1440.0
1619741752.3027692,6000,1440.0
1619741861.3641803,6240,1440.0
1619741970.9451823,6480,1440.0
1619742078.9610775,6720,1440.0
1619742188.4523146,6960,1440.0
1619742298.570521,7200,1440.0
1619742407.418498,7440,1440.0
1619742515.9310849,7680,1440.0
1619742626.200072,7920,1440.0
1619742734.434342,8160,1440.0
1619742843.9071736,8400,1440.0
1619742953.4413853,8640,1440.0
1619743062.9989803,8880,1440.0
1619743172.9646235,9120,1440.0
1619743282.011386,9360,1440.0
1619743391.223735,9600,1440.0
1619743500.703615,9840,1440.0
1619743636.4055629,10080,1440.0
1619743743.7803204,10320,1440.0
1619743851.0208545,10560,1440.0
1619743959.8220618,10800,1440.0
1619744066.736287,11040,1440.0
1619744175.0550773,11280,1440.0
1619744283.684747,11520,1440.0
1619744391.825856,11760,1440.0
1619744499.7429292,12000,1440.0
1619744608.0713615,12240,1440.0
1619744715.8965266,12480,1440.0
1619744824.2613292,12720,1440.0
1619744932.7880287,12960,1440.0
1619745040.0097487,13200,1440.0
1619745148.6698189,13440,1440.0
1619745256.385504,13680,1440.0
1619745365.6764312,13920,1440.0
1619745474.205242,14160,1440.0
1619745582.2540615,14400,1440.0
1619745690.9742777,14640,1440.0
1619745799.393981,14880,1440.0
1619745908.5803049,15120,1440.0
1619746015.675228,15360,1440.0
1619746123.4920857,15600,1440.0
1619746230.8736591,15840,1440.0
1619746338.8666131,16080,1440.0
1619746447.3662133,16320,1440.0
1619746555.0017066,16560,1440.0
1619746663.5905933,16800,1440.0
1619746772.2713578,17040,1440.0
1619746881.0546284,17280,1440.0
1619746988.5929546,17520,1440.0
1619747096.62099,17760,1440.0
1619747205.2462838,18000,1440.0
1619747313.7416368,18240,1440.0
1619747421.911572,18480,1440.0
1619747529.9436362,18720,1440.0
