Wall time,Step,Value
1619739214.6291132,240,0.12774963676929474
1619739319.5893865,480,0.1274293065071106
1619739424.6571639,720,0.12677153944969177
1619739529.6198916,960,0.12603016197681427
1619739634.5076435,1200,0.12762236595153809
1619739739.5058625,1440,0.1233423724770546
1619739844.496338,1680,0.1276891976594925
1619739949.5240362,1920,0.12677352130413055
1619740055.0387588,2160,0.12531748414039612
1619740160.2717254,2400,0.12688523530960083
1619740265.3581007,2640,0.12784869968891144
1619740370.2668655,2880,0.12609504163265228
1619740475.20419,3120,0.12735852599143982
1619740580.1371994,3360,0.12778066098690033
1619740685.0902345,3600,0.12679769098758698
1619740790.1951487,3840,0.12723581492900848
1619740895.081228,4080,0.12624049186706543
1619740999.9350598,4320,0.127740278840065
1619741104.9562435,4560,0.12640444934368134
1619741209.9086952,4800,0.1278839409351349
1619741315.2427034,5040,0.12686651945114136
1619741424.899678,5280,0.12783794105052948
1619741533.929472,5520,0.12797005474567413
1619741644.2062078,5760,0.12800967693328857
1619741752.3027024,6000,0.12800967693328857
1619741861.3641074,6240,0.12800967693328857
1619741970.945107,6480,0.12800967693328857
1619742078.9610014,6720,0.12800967693328857
1619742188.4522493,6960,0.12800967693328857
1619742298.5704272,7200,0.12800967693328857
1619742407.4184296,7440,0.12800967693328857
1619742515.9309912,7680,0.12800967693328857
1619742626.2000034,7920,0.12800967693328857
1619742734.4342752,8160,0.12800967693328857
1619742843.9071043,8400,0.12800967693328857
1619742953.4413197,8640,0.12800967693328857
1619743062.9989135,8880,0.12800967693328857
1619743172.964548,9120,0.12800967693328857
1619743282.0113184,9360,0.12800967693328857
1619743391.2236686,9600,0.12800967693328857
1619743500.7035468,9840,0.12800967693328857
1619743636.405499,10080,0.12800967693328857
1619743743.7802546,10320,0.12800967693328857
1619743851.020785,10560,0.12800967693328857
1619743959.8219955,10800,0.12800967693328857
1619744066.7362182,11040,0.12800967693328857
1619744175.0550082,11280,0.12800967693328857
1619744283.684681,11520,0.12800967693328857
1619744391.82579,11760,0.12800967693328857
1619744499.7428646,12000,0.12800967693328857
1619744608.0712688,12240,0.12800967693328857
1619744715.8964577,12480,0.12800967693328857
1619744824.2612607,12720,0.12800967693328857
1619744932.787946,12960,0.12800967693328857
1619745040.0096807,13200,0.12800967693328857
1619745148.6697485,13440,0.12800967693328857
1619745256.3854375,13680,0.12800967693328857
1619745365.6763642,13920,0.12800967693328857
1619745474.2051756,14160,0.12800967693328857
1619745582.253993,14400,0.12800967693328857
1619745690.9742098,14640,0.12800967693328857
1619745799.3939118,14880,0.12800967693328857
1619745908.5802372,15120,0.12800967693328857
1619746015.6751604,15360,0.12800967693328857
1619746123.4920194,15600,0.12800967693328857
1619746230.873564,15840,0.12800967693328857
1619746338.8665211,16080,0.12800967693328857
1619746447.3661215,16320,0.12800967693328857
1619746555.0016158,16560,0.12800967693328857
1619746663.5905247,16800,0.12800967693328857
1619746772.2712893,17040,0.12800967693328857
1619746881.054536,17280,0.12800967693328857
1619746988.5928617,17520,0.12800967693328857
1619747096.620921,17760,0.12800967693328857
1619747205.2462168,18000,0.12800967693328857
1619747313.7415693,18240,0.12800967693328857
1619747421.911506,18480,0.12800967693328857
1619747529.94357,18720,0.12800967693328857
