Wall time,Step,Value
1619739215.9933865,240,1499.51025390625
1619739322.6399188,480,1518.1817626953125
1619739429.2479088,720,1643.305908203125
1619739535.9219432,960,1660.2022705078125
1619739642.343886,1200,1626.2535400390625
1619739748.9506001,1440,1483.4664306640625
1619739855.930801,1680,1627.2919921875
1619739962.855049,1920,1833.168212890625
1619740069.7189584,2160,1508.49365234375
1619740176.3485446,2400,1977.8984375
1619740282.2699704,2640,1611.1163330078125
1619740388.9070902,2880,1573.13037109375
1619740495.7296188,3120,1623.40771484375
1619740602.6470077,3360,1697.3643798828125
1619740709.3833141,3600,1479.263427734375
1619740816.192039,3840,1565.626220703125
1619740923.1268504,4080,1463.2196044921875
1619741030.2444193,4320,1446.784912109375
1619741137.4072354,4560,1511.9010009765625
1619741244.4773796,4800,1493.134521484375
1619741350.5053158,5040,1561.7808837890625
1619741461.7867472,5280,1440.0
1619741571.6668897,5520,1440.0
1619741681.816308,5760,1440.0
1619741791.8951564,6000,1440.0
1619741902.8942533,6240,1440.0
1619742013.9379146,6480,1440.0
1619742125.332669,6720,1440.0
1619742236.1560686,6960,1440.0
1619742346.1358695,7200,1440.0
1619742456.9436085,7440,1440.0
1619742566.9700665,7680,1440.0
1619742677.2506897,7920,1440.0
1619742788.4862351,8160,1440.0
1619742899.9471235,8400,1440.0
1619743010.3579876,8640,1440.0
1619743120.2319672,8880,1440.0
1619743230.5566287,9120,1440.0
1619743341.1487455,9360,1440.0
1619743451.610259,9600,1440.0
1619743561.8876004,9840,1440.0
1619743698.2997162,10080,1440.0
1619743807.2108002,10320,1440.0
1619743918.2521298,10560,1440.0
1619744028.3838508,10800,1440.0
1619744138.1259787,11040,1440.0
1619744249.034852,11280,1440.0
1619744359.551798,11520,1440.0
1619744469.0585408,11760,1440.0
1619744579.484,12000,1440.0
1619744689.6220913,12240,1440.0
1619744799.192149,12480,1440.0
1619744909.1635036,12720,1440.0
1619745018.7131245,12960,1440.0
1619745129.1048357,13200,1440.0
1619745238.4490256,13440,1440.0
1619745348.4358938,13680,1440.0
1619745457.975572,13920,1440.0
1619745568.5793335,14160,1440.0
1619745679.1269414,14400,1440.0
1619745788.6853323,14640,1440.0
1619745896.9681754,14880,1440.0
1619746006.275821,15120,1440.0
1619746115.3946633,15360,1440.0
1619746225.8398795,15600,1440.0
1619746335.622367,15840,1440.0
1619746444.8777506,16080,1440.0
1619746553.3752217,16320,1440.0
1619746663.2489371,16560,1440.0
1619746772.39346,16800,1440.0
1619746881.8263865,17040,1440.0
1619746991.9189212,17280,1440.0
1619747102.0345938,17520,1440.0
1619747212.424077,17760,1440.0
1619747322.4812424,18000,1440.0
1619747432.6364193,18240,1440.0
1619747542.8555112,18480,1440.0
