# Time, Reward, Input, RodPos, RodVel, ActPos, ActVel
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.006281249999999818e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00
1.000000000000000021e-02,-2.616818111691674494e-03,-9.999925613403320312e+00,-1.154844459656746182e-03,8.514367903432537577e-02,3.000007438659667899e-03,-9.999925613403320979e-02
2.000000000000000042e-02,-2.488033782445335691e-03,-1.000000000000000000e+01,1.198057096272388700e-04,1.274650169283985113e-01,1.000014877319335693e-03,-1.999992561340332153e-01
2.999999999999999889e-02,-2.375110069202401343e-03,-1.000000000000000000e+01,1.264899002850103501e-03,1.145093293222864544e-01,0.000000000000000000e+00,-2.999992561340332209e-01
4.000000000000000083e-02,-2.442578645832824222e-03,1.000000000000000000e+01,5.775491721340885679e-04,-6.873498307160148812e-02,0.000000000000000000e+00,-1.999992561340332153e-01
5.000000000000000278e-02,-2.697996689162821676e-03,1.000000000000000000e+01,-1.942243782520805496e-03,-2.519792954654894168e-01,0.000000000000000000e+00,-9.999925613403320979e-02
5.999999999999999778e-02,-3.059146553321760807e-03,1.000000000000000000e+01,-5.309552098365078604e-03,-3.367308315844272926e-01,7.438659667957648068e-09,7.438659667957647770e-07
7.000000000000000666e-02,-3.348477358104306502e-03,1.000000000000000000e+01,-7.866029396393756437e-03,-2.556477298028677625e-01,1.000014877319336127e-03,1.000007438659668013e-01
8.000000000000000167e-02,-3.407405851476080685e-03,1.000000000000000000e+01,-8.372989057235028301e-03,0.000000000000000000e+00,3.000022315979004438e-03,2.000007438659668069e-01
8.999999999999999667e-02,-2.960281221824054721e-03,-9.999839782714843750e+00,-4.408466453522229961e-03,3.964522603712797855e-01,4.000045776367188236e-03,1.000023460388183710e-01
1.000000000000000056e-01,-2.349790246609145036e-03,-9.985053062438964844e+00,1.525364915152331927e-03,5.933831368674561402e-01,4.001563930511475679e-03,1.518154144287270357e-04
1.100000000000000006e-01,-1.820759673071296100e-03,-1.000000000000000000e+01,7.329639407765772309e-03,5.804274492613440417e-01,3.003082084655763102e-03,-9.984818458557127852e-02
1.199999999999999956e-01,-1.368677599184122459e-03,-1.000000000000000000e+01,1.300435702431809205e-02,5.674717616552319432e-01,1.004600238800050071e-03,-1.998481845855712979e-01
1.300000000000000044e-01,-9.891328328260468299e-04,-1.000000000000000000e+01,1.854951776480929029e-02,5.545160740491198448e-01,0.000000000000000000e+00,-2.998481845855712757e-01
1.400000000000000133e-01,-7.693687569347740663e-04,9.996860504150390625e+00,2.226250269157698664e-02,3.712984926767697313e-01,0.000000000000000000e+00,-1.998795795440673762e-01
1.499999999999999944e-01,-6.685821480182782203e-04,1.000000000000000000e+01,2.414304449440580341e-02,1.880541802828817888e-01,0.000000000000000000e+00,-9.987957954406737060e-02
1.600000000000000033e-01,-6.660970907013192199e-04,1.000000000000000000e+01,2.419114317329574063e-02,4.809867888993846208e-03,1.204204559326349477e-06,1.204204559326349511e-04
1.700000000000000122e-01,-7.613847564234827022e-04,1.000000000000000000e+01,2.240679872824679827e-02,-1.784344445048940964e-01,1.002408409118652789e-03,1.001204204559326405e-01
1.799999999999999933e-01,-9.740634034391793634e-04,1.000000000000000000e+01,1.879001115925897636e-02,-3.616787568987820389e-01,3.003612613677979215e-03,2.001204204559326461e-01
1.900000000000000022e-01,-1.343898376817645500e-03,1.000000000000000000e+01,1.334078046633227661e-02,-5.449230692926699815e-01,6.004816818237305662e-03,3.001204204559326794e-01
2.000000000000000111e-01,-1.930802108442942035e-03,1.000000000000000000e+01,6.059106649466697303e-03,-7.281673816865579241e-01,8.000000000000000167e-03,4.001204204559326572e-01
