Wall time,Step,Value
1627716527.1582363,380,2633.802490234375
1627716749.5136533,860,5548.45263671875
1627716777.150493,920,4092.466552734375
1627717018.1614513,1440,2243.183349609375
1627717230.6034298,1900,3357.802734375
1627717821.5697327,3180,1472.44140625
1627717905.4384608,3360,1614.1524658203125
1627718478.2388723,4600,2255.21533203125
1627718523.2465758,4700,5358.37109375
1627718717.368287,5120,1440.0
1627718881.388373,5480,1440.0
1627719205.852754,6180,1440.0
1627719224.552111,6220,1440.0
1627719300.2053025,6380,1440.0
1627720251.7859755,8440,1440.0
1627720613.2542384,9220,1440.0
1627720743.026584,9500,1440.0
1627721314.0280807,10740,1440.0
1627721564.42243,11280,1440.0
1627721711.1498291,11600,1440.0
1627721774.7517283,11740,1440.0
1627721783.9579008,11760,1440.0
1627722213.2946677,12700,1440.0
1627722331.4716055,12960,1440.0
1627722459.326162,13240,1440.0
1627722550.732406,13440,1440.0
1627722943.526177,14300,1440.0
1627723016.8055055,14460,1440.0
1627723413.8300447,15320,1440.0
1627723469.206071,15440,1440.0
1627723598.0381026,15720,1440.0
1627723615.8232002,15760,1440.0
1627723751.3915434,16060,1440.0
1627723806.6716347,16180,1440.0
1627724059.488378,16740,1440.0
1627725058.8013391,18920,1440.0
1627725296.2956173,19440,1440.0
1627725305.7398062,19460,1440.0
1627725360.5646527,19580,1440.0
1627725608.398774,20120,1440.0
1627725691.5281742,20300,1440.0
1627726139.4081192,21280,1440.0
1627726167.5174696,21340,1440.0
1627726415.9251378,21880,1440.0
1627726515.5939558,22100,1440.0
1627727039.11229,23240,1440.0
1627727211.837606,23620,1440.0
1627727951.7890575,25240,1440.0
1627728453.7218544,26340,1440.0
1627728480.587654,26400,1440.0
1627728605.9695783,26680,1440.0
1627728641.7213423,26760,1440.0
1627729080.7594697,27720,1440.0
1627729144.626322,27860,1440.0
1627729346.2476864,28300,1440.0
1627729453.7149298,28540,1440.0
1627729544.2236102,28740,1440.0
1627729817.5397556,29340,1440.0
1627729919.3951335,29560,1440.0
1627730046.8682463,29840,1440.0
1627730343.4161777,30480,1440.0
1627730610.3696454,31060,1440.0
1627730755.0285532,31380,1440.0
1627730901.0157015,31700,1440.0
1627730936.8426502,31780,1440.0
1627731092.8886228,32120,1440.0
1627731411.0010812,32820,1440.0
1627731874.8582878,33840,1440.0
1627732037.2786343,34200,1440.0
1627732119.9091973,34380,1440.0
1627732249.1913846,34660,1440.0
1627732267.835929,34700,1440.0
1627732295.5212495,34760,1440.0
1627732695.0296147,35640,1440.0
1627733103.0885346,36540,1440.0
1627733267.9911869,36900,1440.0
1627733350.9455965,37080,1440.0
1627733469.3166559,37340,1440.0
1627733496.9644616,37400,1440.0
1627733569.4856133,37560,1440.0
1627733935.340491,38360,1440.0
1627734089.2944047,38700,1440.0
1627734181.0227468,38900,1440.0
1627734208.1512918,38960,1440.0
1627734702.2811477,40040,1440.0
1627735024.356205,40740,1440.0
1627735394.7265906,41560,1440.0
1627735467.9676695,41720,1440.0
1627735505.0682676,41800,1440.0
1627735569.114607,41940,1440.0
1627736401.7838225,43760,1440.0
1627736509.9207158,44000,1440.0
1627736619.5010827,44240,1440.0
1627736802.319071,44640,1440.0
1627736847.4717658,44740,1440.0
1627736856.682746,44760,1440.0
1627737040.3211305,45160,1440.0
1627737086.4287186,45260,1440.0
1627737491.1374125,46160,1440.0
1627737599.8743703,46400,1440.0
1627737920.7144845,47100,1440.0
1627738241.4987621,47800,1440.0
1627738250.2899733,47820,1440.0
1627738267.914225,47860,1440.0
1627738671.911346,48740,1440.0
1627738827.3590472,49080,1440.0
1627738845.932665,49120,1440.0
1627738891.7372286,49220,1440.0
1627739118.2322516,49720,1440.0
1627739127.0108511,49740,1440.0
1627739218.926289,49940,1440.0
1627739237.1762946,49980,1440.0
1627739284.6089706,50080,1440.0
1627739409.501092,50360,1440.0
1627739545.581677,50660,1440.0
1627739682.2298393,50960,1440.0
1627739737.0930586,51080,1440.0
1627740941.492682,53720,1440.0
1627741440.5315824,54820,1440.0
1627741568.958562,55100,1440.0
1627741890.3097322,55800,1440.0
1627742866.0743692,57940,1440.0
1627743516.7842128,59360,1440.0
1627743917.4783711,60240,1440.0
1627744162.7119098,60780,1440.0
1627744190.5941176,60840,1440.0
1627744722.204711,62000,1440.0
1627745290.6695204,63240,1440.0
1627745613.8068614,63940,1440.0
1627745925.96181,64620,1440.0
1627746053.9354331,64900,1440.0
1627746072.028572,64940,1440.0
1627746081.088188,64960,1440.0
1627746612.5758238,66120,1440.0
1627746979.0659971,66920,1440.0
1627747265.116615,67540,1440.0
1627747558.0730293,68180,1440.0
1627747760.0221133,68620,1440.0
1627747932.998817,69000,1440.0
1627748071.2740366,69300,1440.0
1627748216.941866,69620,1440.0
1627749319.702764,72020,1440.0
1627749485.622182,72380,1440.0
1627749504.0670395,72420,1440.0
1627749836.8428605,73140,1440.0
1627749965.941775,73420,1440.0
1627750477.0747986,74540,1440.0
1627750513.3921857,74620,1440.0
1627750614.3543155,74840,1440.0
1627751092.2424421,75880,1440.0
1627751287.538674,76300,1440.0
1627751332.4258888,76400,1440.0
1627751350.0864282,76440,1440.0
1627751440.415208,76640,1440.0
1627751742.0517807,77300,1440.0
1627752330.809144,78580,1440.0
1627752588.772459,79140,1440.0
1627752841.9778466,79700,1440.0
1627753191.9629486,80460,1440.0
1627753293.8496263,80680,1440.0
1627753321.4799054,80740,1440.0
1627753840.000348,81880,1440.0
1627753885.5743034,81980,1440.0
1627753985.7739375,82200,1440.0
1627754651.147029,83660,1440.0
1627754759.6533384,83900,1440.0
1627754777.5124874,83940,1440.0
1627754833.5874674,84060,1440.0
1627755062.5974014,84560,1440.0
1627755108.3869863,84660,1440.0
1627755136.137258,84720,1440.0
1627755391.088627,85280,1440.0
1627755418.5792449,85340,1440.0
1627755766.490404,86100,1440.0
1627755885.9748452,86360,1440.0
1627755903.735334,86400,1440.0
1627756643.8504179,88020,1440.0
1627756945.6583793,88680,1440.0
1627757482.487607,89860,1440.0
1627757641.4978156,90200,1440.0
1627757829.9518266,90620,1440.0
1627758295.4479194,91640,1440.0
1627758724.9030914,92580,1440.0
1627759053.2475824,93300,1440.0
1627759089.8941085,93380,1440.0
1627759163.9264748,93540,1440.0
1627759503.2442498,94280,1440.0
1627759842.269648,95020,1440.0
1627759915.3341286,95180,1440.0
1627760185.1824117,95780,1440.0
1627760295.0370743,96020,1440.0
1627760313.0403652,96060,1440.0
1627760662.3933916,96820,1440.0
1627760771.559905,97060,1440.0
1627761153.3305442,97900,1440.0
1627761773.2574372,99260,1440.0
1627761856.013817,99440,1440.0
1627761883.549402,99500,1440.0
1627762579.4368281,101020,1440.0
1627762597.1900988,101060,1440.0
1627763088.5555904,102140,1440.0
1627763347.555776,102700,1440.0
1627763952.042418,104020,1440.0
1627764307.5518873,104800,1440.0
1627765130.892559,106600,1440.0
1627765278.4706337,106920,1440.0
1627765407.901507,107200,1440.0
1627765966.4760747,108420,1440.0
1627766169.664303,108860,1440.0
1627766842.0513253,110320,1440.0
1627766859.74943,110360,1440.0
1627767152.8157384,111000,1440.0
1627767495.9426239,111760,1440.0
1627768166.1404123,113220,1440.0
1627768202.348914,113300,1440.0
1627768339.883264,113600,1440.0
1627768712.75015,114420,1440.0
1627768741.135677,114480,1440.0
1627769221.5741296,115540,1440.0
1627769513.187348,116180,1440.0
1627769666.6153271,116520,1440.0
1627769694.226821,116580,1440.0
1627770004.8270292,117260,1440.0
1627770023.173311,117300,1440.0
1627770087.6616714,117440,1440.0
1627770420.0328777,118160,1440.0
1627770611.3928125,118580,1440.0
1627770830.177273,119060,1440.0
1627770875.5216312,119160,1440.0
1627770930.1447723,119280,1440.0
1627771176.5341976,119820,1440.0
1627771361.746916,120220,1440.0
1627771407.9343667,120320,1440.0
1627771987.1334615,121580,1440.0
1627772383.278058,122440,1440.0
1627772472.7226088,122640,1440.0
1627772929.7440505,123640,1440.0
1627773101.9627407,124020,1440.0
1627773221.069567,124280,1440.0
1627773276.4201598,124400,1440.0
1627773394.6971095,124660,1440.0
1627773918.8791478,125800,1440.0
1627774129.162172,126260,1440.0
1627774174.717082,126360,1440.0
1627774394.8600368,126840,1440.0
1627774595.0090816,127280,1440.0
1627774715.18736,127540,1440.0
1627774936.3318074,128020,1440.0
1627775813.7066288,129940,1440.0
1627775851.6663005,130020,1440.0
1627776035.2323356,130420,1440.0
1627776527.4295719,131500,1440.0
